id_x,station,name,latitude,longitude,elevation,id_y,date,prcp,tobs
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8393,2014-05-02,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8394,2014-05-05,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8395,2014-05-06,0.72,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8396,2014-05-07,0.03,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8397,2014-05-08,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8398,2014-05-09,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8399,2014-05-12,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8400,2014-05-13,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8401,2014-05-14,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8402,2014-05-15,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8403,2014-05-16,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8404,2014-05-19,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8405,2014-05-20,0.01,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8406,2014-05-21,0.26,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8407,2014-05-22,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8408,2014-05-23,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8409,2014-05-27,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8410,2014-05-28,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8411,2014-05-29,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8412,2014-06-02,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8413,2014-06-03,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8414,2014-06-04,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8415,2014-06-05,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8416,2014-06-06,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8417,2014-06-09,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8418,2014-06-10,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8419,2014-06-12,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8420,2014-06-13,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8421,2014-06-16,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8422,2014-06-17,0.2,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8423,2014-06-18,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8424,2014-06-19,0.01,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8425,2014-06-20,0.14,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8426,2014-06-27,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8427,2014-07-03,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8428,2014-07-07,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8429,2014-07-08,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8430,2014-07-09,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8431,2014-07-10,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8432,2014-07-11,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8433,2014-07-14,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8434,2014-07-15,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8435,2014-07-16,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8436,2014-07-17,0.02,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8437,2014-07-18,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8438,2014-07-21,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8439,2014-07-22,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8440,2014-07-23,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8441,2014-07-24,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8442,2014-07-25,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8443,2014-07-28,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8444,2014-07-29,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8445,2014-07-30,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8446,2014-07-31,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8447,2014-08-11,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8448,2014-08-12,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8449,2014-08-13,0.02,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8450,2014-08-14,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8451,2014-08-18,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8452,2014-08-19,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8453,2014-08-20,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8454,2014-08-21,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8455,2014-08-22,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8456,2014-08-25,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8457,2014-08-26,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8458,2014-08-27,0.05,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8459,2014-09-02,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8460,2014-09-03,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8461,2014-09-04,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8462,2014-09-05,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8463,2014-09-08,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8464,2014-09-09,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8465,2014-09-10,0.0,84.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8466,2014-09-11,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8467,2014-09-12,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8468,2014-09-15,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8469,2014-09-16,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8470,2014-09-17,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8471,2014-09-18,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8472,2014-09-19,0.12,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8473,2014-09-22,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8474,2014-09-23,0.02,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8475,2014-09-24,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8476,2014-09-25,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8477,2014-09-26,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8478,2014-09-29,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8479,2014-09-30,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8480,2014-10-01,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8481,2014-10-02,0.05,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8482,2014-10-03,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8483,2014-10-04,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8484,2014-10-05,0.0,84.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8485,2014-10-10,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8486,2014-10-13,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8487,2014-10-14,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8488,2014-10-15,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8489,2014-10-16,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8490,2014-10-17,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8491,2014-10-20,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8492,2014-10-21,0.03,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8493,2014-10-22,0.03,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8494,2014-10-23,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8495,2014-10-24,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8496,2014-10-27,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8497,2014-11-12,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8498,2014-11-13,0.0,73.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8499,2014-11-14,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8500,2014-11-17,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8501,2014-11-18,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8502,2014-11-19,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8503,2014-11-20,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8504,2014-11-21,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8505,2014-12-01,0.28,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8506,2014-12-02,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8507,2014-12-03,0.05,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8508,2014-12-04,0.15,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8509,2014-12-05,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8510,2014-12-08,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8511,2014-12-09,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8512,2014-12-10,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8513,2014-12-11,0.06,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8514,2014-12-15,0.1,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8515,2014-12-16,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8516,2014-12-17,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8517,2014-12-18,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8518,2014-12-19,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8519,2014-12-22,0.04,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8520,2014-12-23,0.1,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8521,2014-12-24,0.02,69.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8522,2014-12-26,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8523,2014-12-29,0.0,64.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8524,2014-12-30,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8525,2015-01-02,0.0,62.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8526,2015-01-05,0.0,59.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8527,2015-01-06,0.0,65.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8528,2015-01-07,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8529,2015-01-08,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8530,2015-01-09,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8531,2015-01-12,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8532,2015-01-13,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8533,2015-01-14,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8534,2015-01-15,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8535,2015-01-16,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8536,2015-01-20,0.0,69.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8537,2015-01-21,0.0,66.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8538,2015-01-22,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8539,2015-01-23,0.0,69.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8540,2015-01-26,0.0,71.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8541,2015-01-27,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8542,2015-01-28,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8543,2015-01-29,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8544,2015-01-30,0.0,68.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8545,2015-02-02,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8546,2015-02-03,0.03,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8547,2015-02-04,0.16,73.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8548,2015-02-05,0.0,70.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8549,2015-02-06,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8550,2015-02-09,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8551,2015-02-10,0.1,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8552,2015-02-11,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8553,2015-02-12,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8554,2015-02-13,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8555,2015-02-17,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8556,2015-02-18,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8557,2015-02-19,0.0,71.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8558,2015-02-20,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8559,2015-02-23,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8560,2015-02-24,0.0,71.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8561,2015-02-25,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8562,2015-02-26,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8563,2015-03-02,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8564,2015-03-03,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8565,2015-03-04,0.0,73.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8566,2015-03-05,0.0,68.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8567,2015-03-06,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8568,2015-03-09,0.0,69.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8569,2015-03-10,0.0,65.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8570,2015-03-11,0.0,66.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8571,2015-03-12,0.0,67.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8572,2015-03-13,0.0,65.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8573,2015-03-23,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8574,2015-03-24,0.0,72.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8575,2015-03-25,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8576,2015-03-27,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8577,2015-03-30,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8578,2015-03-31,0.03,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8579,2015-06-10,0.04,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8580,2015-06-12,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8581,2015-06-15,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8582,2015-06-16,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8583,2015-06-17,0.01,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8584,2015-06-18,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8585,2015-06-19,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8586,2015-06-22,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8587,2015-06-23,0.04,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8588,2015-06-24,0.09,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8589,2015-06-25,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8590,2015-06-29,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8591,2015-06-30,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8592,2015-07-01,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8593,2015-07-02,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8594,2015-07-06,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8595,2015-07-07,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8596,2015-07-08,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8597,2015-07-09,0.1,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8598,2015-07-10,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8599,2015-07-13,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8600,2015-07-14,0.05,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8601,2015-07-15,0.08,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8602,2015-07-16,0.05,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8603,2015-07-30,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8604,2015-07-31,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8605,2015-08-03,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8606,2015-08-04,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8607,2015-08-05,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8608,2015-08-06,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8609,2015-08-07,0.05,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8610,2015-08-10,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8611,2015-08-11,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8612,2015-08-12,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8613,2015-08-13,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8614,2015-08-14,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8615,2015-08-17,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8616,2015-08-18,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8617,2015-08-19,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8618,2015-08-20,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8619,2015-08-24,0.0,74.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8620,2015-08-25,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8621,2015-08-26,1.5,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8622,2015-08-27,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8623,2015-08-28,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8624,2015-08-31,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8625,2015-09-01,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8626,2015-09-02,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8627,2015-09-03,0.16,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8628,2015-09-04,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8629,2015-09-08,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8630,2015-09-09,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8631,2015-09-10,0.0,83.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8632,2015-09-11,0.2,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8633,2015-09-14,0.0,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8634,2015-09-15,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8635,2015-09-16,0.22,81.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8636,2015-09-17,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8637,2015-09-18,0.0,79.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8638,2015-09-21,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8639,2015-09-22,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8640,2015-09-23,0.0,82.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8641,2015-09-24,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8642,2015-09-25,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8643,2015-09-28,0.0,78.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8644,2015-09-29,0.0,80.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8645,2015-09-30,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8646,2015-10-01,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8647,2015-10-02,0.0,75.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8648,2015-10-12,0.0,76.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8649,2015-10-13,0.0,77.0
4,USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8650,2015-10-14,0.0,75.0
